comment_id,user_name,content
2027378551075595,Nguyễn Huyền,"B checkk lại shop xem
Vì hasaki có shop nhái đó"
2027379224408861,Truong Phuonglan,Hình như trang này mới chính của hasaki
2027497817730335,Huỳnh Như,Cái olay xám của b giá bèo cũng phải gần 400 á. T mua shop bum house trên shopee thấy 400 mấy thì phải. 200 là ph kè chắc r
2027577091055741,Tú Trinh,Mn bt shop nào bán olay da mặt kem ngày đêm giá ổn không mn thấy 7in1 có 250 hơi rén
2027407477739369,Nhung Bé,"Đợt m vợt của hãng chai to bự 480ml 319k 😁 bill đầy đủ
Tuýp nhỏ 189k/3 tuýp (270ml) nhé mng"
2027548017725315,Đỗ Thanh Thảo Nguyên,B xem thử nhé. Này t ord từ hãng về. Auth 100% ạ
2027397161073734,Đỗ Yến Linh,"Đây mới là Hasaki chính hãng nha, cái kia là phake của hasaki đó ng ơi, tất cả đồ trong giỏ hàng đều 220k và 22.2k ng mua =))) mua hàng k phân biệt được v má"
2027415651071885,Khánh Trân,bấm trả hàng đi c ưii
2027402441073206,Lê Tiểuu An,"Tính ra cái chai này nó ra mẫu mới b3+ r mà nhỉ, sao vn mình cứ bán cái b3 v ta"
2027380614408722,Nguyễn Thuỷ,"Olay Trung ko phải hàng nhập khẩu đâu, đâm đầu vào mall làm gì bạn ơi, shop uy tín bán đầy mà 😂 nhà mình còn tuýp nhỏ nếu bạn cần nhé"
2027401161073334,Thư Võ,Bàng Yến bà này bán đồ chính hãng nè mấy bà ưi
2027411287738988,Giang Hạ Thủy,Bản này bét mua rẻ cũng phải 280k. Mua 200 lấy đâu đồ xịn
2028080227672094,Ngoc Linh,Mua qua giỏ hàng link t chỉ 228k mà shop bao uy tín nhé. T mua cả olay7in1 lẫn dưỡng thể bên này luôn ạ. https://vn.shp.ee/qq1i6i1?smtt=0.0.9
2027399091073541,Linh Linh,"Đợt này có nhiều nick fake kiểu này lắm luon á, mng check kỹ lượt bán với đánh giá nha, nó fake đến từng cen ti mét lun á, chuyên bán olay, dove k à"
2027380667742050,Nguyễn Thị Huyền,😅 chai em mua của hãng
2027499774396806,Nguyễn Nhi,"Mình mua sale được 5 set, mua nhiều nên cần pass bớt 3 set giá 680k có sẵn ở sg luôn, có gdtt 🫶🏻
Set nước hoa 15ml và kem tay 30ml
Giá lẻ chai mini 15ml đã 950k, kem tay 350k nha mn ơi🙈
Nhắm mắt mua đại cũng lời ạ ❤️"
2027381094408674,Dương Xíu,"Olay e sẵn bill mall P&G Trung, c nào cần inb e nha"
2027415814405202,Như Huyền,"nhấn trả hàng đi bạn, xong đóng gói đợi shipper tới lấy, nhớ ghi mã trả hàng ( Shopee có hướng dẫn hết á) bên Shopee nhận đc nhớ check xem đã đc hoàn ở shopee xu chưa nha, mình khi bên shipper tới lấy thì sau 1 ngày mình check tiền đã đc hoàn vào ví rồi."
2027408524405931,Nga Bella,"Hasaki mall là nhái đó
Hasaki thật hơn 800k mấy follow"
2027392284407555,Mây Vương,Ấn hoàn hàng hoàn tiền đi bạn
2027459167734200,Hoài Kiều,Chưa biết chuẩn hay không nhưng giá bạn mua kia rẻ hơn giá bọn mình nhập rồi 😆
2027387294408054,H Be KBuor,Lấy vô ko được giá đó nữa .
2027513567728760,Meo Chubbyy,Fake rồi ạ . Mua chính hãng k có giá này đau
2027645114382272,Nguyễn Tuyết,"Các c xem giúp t với ạ, đây là 2 loại khác nhau đúng ko, t mua 2 shop, loại b3+ t đang dùng và lọ b3 t mới mua"
2027398051073645,Hồng Hồng,"Hasaki chuẩn đây bạn ơi, cái shop kia fake rồi"
2027612667718850,Lan Anh,Hasaki mall đó fake đó bà. Hasaki.vn hơn 800k follow mới đúng nhen
2027648801048570,Lê Thảo Nguyên,Bạn mua shop fake rồi
2027494324397351,Phan Thị Kiều Anh,Fake lòi luôn
2027490327731084,Vân Trần,"Hang này nhập vào đã hơn 200 rồi. Mua không có giá 200 đâu ạ.
Shopee này bán chuẩn ạ : https://vn.shp.ee/4nHg19R"
2027447764402007,Hiền Duyên's,Giá đó tui nhập còn chưa có 😢
