post_id,user_name,content
2032190310594419,Huyền My,"Lần đầu tiên mua hàng chưa kịp chốt đơn thì bị shop bảo là nếu cảm thấy không có tiền thì đừng mua 😊
10 điểm cho nv tư vấn thấy luôn độ ngh.èo của khách 😤😤😤😤"
