post_id,user_name,content
1676524659814459,Nguyễn Mạnh Tuấn,"Chào các bác, em đang dự tính mua laptop chủ yếu cho mục đích học tập ( các phần mềm như autocad, tia portal... ). Tài chính khoảng 20tr, em thì đang phân vân máy này. Các bác cho em xin ít lời khuyên với ạ"
