post_id,user_name,content
1676150676518524,Quốc Nguyên,"Chào ae, chuyện là trước giờ nhà mình không xem tv đài, chỉ xem yt trên tv.
Bây giờ mình muốn vô vtvcab để xem cho nó ổn định (xem qua app giờ cao điểm nó giật lag nên mình không thích) thì thấy vtvcab có cả internet.
Trước giờ thì nhà mình xài mạng Viettel, không biết intetnet bên vtvcab có ngon không. Mình chủ yếu là xem stream, với mấy game như liên minh đồ thôi à.
Ae nào xài rồi cho mình xin ý kiến với"
