post_id,user_name,content
1675595873240671,Trần Lý Tưởng,"- Em cb theo học ngành cntt hướng theo mảng data hoặc mảng khác và chơi pubg
- Tài chính e tầm 24tr e có tìm hiểu thấy 3 mẫu laptop này (em mua hàng chính hãng th ạ)
- Mn cho e xin chút ý kiến, e mù công nghệ nên trăm sự nhờ các cao nhân ạ"
