post_id,user_name,content
1677205566413035,Bò Kho Bánh Mì,"E đang tính mua con này nhờ các bác tư vấn dùng ok ko ạ, nhu cầu e chỉ dùng lướt fb là chủ yếu, chơi game thì lâu lâu mới chơi"
