post_id,user_name,content
1675450316588560,Lê Kim Ngân,"NHỮNG con đây còn nào phù hợp với ngành truyền thông đa phương tiện ( có thể học hết 4 năm vẫn chạy ổn , chậm bực lắm ạ ) game thì em chỉ chơi fc online thôi , mong mọi người giúp đỡ em"
