post_id,user_name,content
1677797546353837,Hoang Quan,"e đang dùng mã 500 - PH517-52-78A9, các bác cho em hỏi, sao lúc em chơi game nó drop fps thế ạ?, đã cắm sạc, nhưng chơi nó drop còn kinh hơn con helios 300 cấu hình thấp hơn mà e đang dùng song song nữa ạ, các bác cho e xin tip khắc phục ạ, em cảm ơn"
