post_id,user_name,content
2034568553689928,Thu Trang,Mọi người cho mình hỏi đây là kiểu xoăn gì vậy ạ? Với có máy làm xoăn nào làm được kiểu này mọi người recommend cho mình với ạ. Mình cảm ơn mọi người nhìu ạ 🌷🥰
