post_id,user_name,content
2032923607187756,Minh Anh,"Cô dâu Đắk Lắk thuê váy cưới rồi lội bùn đến mức vứt đi, chủ studio không những không bắt đền mà còn mong cộng đồng mạng hoan hỉ, không khắt khe với cô dâu ❤️"
